SID,year,NUMBER,BASIN,SUBBASIN,name,ISO_TIME,NATURE,lat,lon,kts,WMO_PRES,WMO_AGENCY,TRACK_TYPE,DIST2LAND,LANDFALL,IFLAG,USA_AGENCY,USA_ATCFID,USA_LAT,USA_LON,USA_RECORD,USA_STATUS,USA_WIND,USA_PRES,USA_SSHS,USA_R34_NE,USA_R34_SE,USA_R34_SW,USA_R34_NW,USA_R50_NE,USA_R50_SE,USA_R50_SW,USA_R50_NW,USA_R64_NE,USA_R64_SE,USA_R64_SW,USA_R64_NW,USA_POCI,USA_ROCI,USA_RMW,USA_EYE,TOK_LAT,TOK_LON,TOK_GRADE,TOK_WIND,TOK_PRES,TOK_R50_DR,TOK_R50_L,TOK_R50_S,TOK_R30_DR,TOK_R30_L,TOK_R30_S,TOK_LAND,CMA_LAT,CMA_LON,CMA_CAT,CMA_WIND,CMA_PRES,HKO_LAT,HKO_LON,HKO_CAT,HKO_WIND,HKO_PRES,NEW_LAT,NEW_LON,NEW_GRADE,NEW_WIND,NEW_PRES,NEW_CI,NEW_DP,NEW_POCI,REU_LAT,REU_LON,REU_TYPE,REU_WIND,REU_PRES,REU_TNUM,REU_CI,REU_RMW,REU_R34_NE,REU_R34_SE,REU_R34_SW,REU_R34_NW,REU_R50_NE,REU_R50_SE,REU_R50_SW,REU_R50_NW,REU_R64_NE,REU_R64_SE,REU_R64_SW,REU_R64_NW,BOM_LAT,BOM_LON,BOM_TYPE,BOM_WIND,BOM_PRES,BOM_TNUM,BOM_CI,BOM_RMW,BOM_R34_NE,BOM_R34_SE,BOM_R34_SW,BOM_R34_NW,BOM_R50_NE,BOM_R50_SE,BOM_R50_SW,BOM_R50_NW,BOM_R64_NE,BOM_R64_SE,BOM_R64_SW,BOM_R64_NW,BOM_ROCI,BOM_POCI,BOM_EYE,BOM_POS_FL,BOM_PRS_FL,NAD_LAT,NAD_LON,NAD_CAT,NAD_WIND,NAD_PRES,WEL_LAT,WEL_LON,WEL_WIND,WEL_PRES,DS8_LAT,DS8_LON,DS8_STAGE,DS8_WIND,DS8_PRES,TD6_LAT,TD6_LON,TD6_STAGE,TD6_WIND,TD6_PRES,TD5_LAT,TD5_LON,TD5_WIND,TD5_PRES,TD5_ROCI,NEU_LAT,NEU_LON,NEU_CLASS,NEU_WIND,NEU_PRES,MLC_LAT,MLC_LON,MLC_CLASS,MLC_WIND,MLC_PRES,USA_GUST,BOM_GUST,BOM_GUSTP,REU_GUST,REU_GUSTP,USA_SEAHGT,USA_SEA_NE,USA_SEA_SE,USA_SEA_SW,USA_SEA_NW,STORM_SPD,STORM_DR,year,month,day,hour,min
2018136N11054,2018,24,NI,AS,MEKUNU:SAGAR,26-05-2018 15:00,TS,18.65,52.91,35,994,newdelhi,main,0,0,P___O_________,,IO022018,18.8,52.91,,TS,50,985,0,100,135,85,82,30,52,22,20,,,,,1000,130,5,,,,,,,,,,,,,,,,,,,,,,,,18.5,52.9,CS,35,994,0,7,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,318,2018,5,26,15,0
2018136N11054,2018,24,NI,AS,MEKUNU:SAGAR,26-05-2018 18:00,TS,18.77,52.74,30,996,newdelhi,main,0,0,O___O_________,jtwc_io,IO022018,18.9,52.7,,TS,45,989,0,80,80,80,80,,,,,,,,,1000,130,5,,,,,,,,,,,,,,,,,,,,,,,,18.6,52.8,DD,30,996,0,5,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,308,2018,5,26,18,0
2018136N11054,2018,24,NI,AS,MEKUNU:SAGAR,26-05-2018 21:00,TS,18.9,52.56,,,,main,0,0,P___P_________,,IO022018,18.97,52.49,,TS,40,992,0,72,72,72,72,,,,,,,,,1000,130,5,,,,,,,,,,,,,,,,,,,,,,,,18.77,52.7,DD,27,998,-999.9,4,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,303,2018,5,26,21,0
2018136N11054,2018,24,NI,AS,MEKUNU:SAGAR,27-05-2018 00:00,TS,19,52.38,25,1000,newdelhi,main,0,0,O___O_________,jtwc_io,IO022018,19,52.3,,TS,35,996,0,65,65,65,65,,,,,,,,,1000,130,5,,,,,,,,,,,,,,,,,,,,,,,,19,52.6,D,25,1000,0,3,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,284,2018,5,27,0,0
2018136N11054,2018,24,NI,AS,MEKUNU:SAGAR,27-05-2018 03:00,TS,19,52.14,,,,main,0,0,P_____________,,IO022018,19,52.14,,TS,32,998,-1,,,,,,,,,,,,,1002,125,5,,,,,,,,,,,,,,,,,,,,,,,,,,D,,,-999.9,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,270,2018,5,27,3,0
2018148N17090,2018,26,NI,BB,NOT_NAMED,28-05-2018 00:00,NR,16.5,90.2,,,,main,430,413,O_____________,jtwc_io,IO032018,16.5,90.2,,DB,20,1007,-3,,,,,,,,,,,,,1003,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.9,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,44,2018,5,28,0,0
2018148N17090,2018,26,NI,BB,NOT_NAMED,28-05-2018 03:00,NR,16.7,90.4,,,,main,413,396,P_____________,,IO032018,16.7,90.4,,DB,22,1005,-3,,,,,,,,,,,,,1003,70,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.9,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,44,2018,5,28,3,0
2018148N17090,2018,26,NI,BB,NOT_NAMED,28-05-2018 06:00,TS,16.9,90.6,,,,main,396,373,O_____________,jtwc_io,IO032018,16.9,90.6,,TD,25,1004,-1,,,,,,,,,,,,,1004,100,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.9,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,44,2018,5,28,6,0
2018148N17090,2018,26,NI,BB,NOT_NAMED,28-05-2018 09:00,TS,17.09,90.79,,,,main,373,342,P_____________,,IO032018,17.09,90.79,,TD,25,1004,-1,,,,,,,,,,,,,1004,100,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.9,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,44,2018,5,28,9,0
2018148N17090,2018,26,NI,BB,NOT_NAMED,28-05-2018 12:00,TS,17.3,91,,,,main,342,312,O_____________,jtwc_io,IO032018,17.3,91,,TD,25,1004,-1,,,,,,,,,,,,,1005,100,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.9,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,44,2018,5,28,12,0
2018148N17090,2018,26,NI,BB,NOT_NAMED,28-05-2018 15:00,TS,17.54,91.24,,,,main,312,268,P_____________,,IO032018,17.54,91.24,,TD,27,1002,-1,,,,,,,,,,,,,1004,120,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.9,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,44,2018,5,28,15,0
2018148N17090,2018,26,NI,BB,NOT_NAMED,28-05-2018 18:00,DS,17.8,91.5,,,,main,268,238,O_____________,jtwc_io,IO032018,17.8,91.5,,WV,30,1000,-3,,,,,,,,,,,,,1003,140,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.9,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,43,2018,5,28,18,0
2018148N17090,2018,26,NI,BB,NOT_NAMED,28-05-2018 21:00,DS,18.05,91.74,,,,main,238,195,P_____________,,IO032018,18.05,91.74,,WV,32,998,-3,,,,,,,,,,,,,1002,140,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.9,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,44,2018,5,28,21,0
2018148N17090,2018,26,NI,BB,NOT_NAMED,29-05-2018 00:00,TS,18.3,92,,,,main,195,157,O_____________,jtwc_io,IO032018,18.3,92,,TS,35,996,0,,185,160,,,,,,,,,,1002,140,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.9,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,46,2018,5,29,0,0
2018148N17090,2018,26,NI,BB,NOT_NAMED,29-05-2018 03:00,TS,18.53,92.27,,,,main,157,130,P_____________,,IO032018,18.53,92.27,,TS,37,994,0,,182,147,,,,,,,,,,1001,140,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.9,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,48,2018,5,29,3,0
2018148N17090,2018,26,NI,BB,NOT_NAMED,29-05-2018 06:00,TS,18.74,92.52,25,998,newdelhi,main,130,80,O___O_________,jtwc_io,IO032018,18.8,92.6,,TS,40,993,0,120,180,135,75,,,,,,,,,1001,140,30,,,,,,,,,,,,,,,,,,,,,,,,18.5,92.2,D,25,998,1.5,3,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,49,2018,5,29,6,0
2018148N17090,2018,26,NI,BB,NOT_NAMED,29-05-2018 09:00,TS,19.05,92.89,,,,main,80,33,P___P_________,,IO032018,19.13,93.02,,TS,42,991,0,115,182,147,70,,,,,,,,,1000,140,30,,,,,,,,,,,,,,,,,,,,,,,,18.88,92.63,D,27,995,-999.9,3,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,49,2018,5,29,9,0
2018148N17090,2018,26,NI,BB,NOT_NAMED,29-05-2018 12:00,TS,19.37,93.29,30,992,newdelhi,main,33,11,O___O_________,jtwc_io,IO032018,19.5,93.5,,TS,45,989,0,110,185,160,65,,,,,,,,,1000,140,30,,,,,,,,,,,,,,,,,,,,,,,,19.2,93,D,30,992,1.5,4,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,49,2018,5,29,12,0
2018148N17090,2018,26,NI,BB,NOT_NAMED,29-05-2018 15:00,TS,19.66,93.64,,,,main,0,0,P___P_________,,IO032018,19.88,93.98,,TS,40,992,0,,185,160,,,,,,,,,,1000,140,30,,,,,,,,,,,,,,,,,,,,,,,,19.44,93.3,D,30,993,-999.9,4,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,48,2018,5,29,15,0
2018148N17090,2018,26,NI,BB,NOT_NAMED,29-05-2018 18:00,TS,20.01,94.04,30,994,newdelhi,main,0,0,O___O_________,jtwc_io,IO032018,20.3,94.5,,TS,35,996,0,,185,160,,,,,,,,,,1000,140,30,,,,,,,,,,,,,,,,,,,,,,,,19.8,93.7,DD,30,994,2,4,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,45,2018,5,29,18,0
2018148N17090,2018,26,NI,BB,NOT_NAMED,29-05-2018 21:00,TS,20.64,94.69,,,,main,0,0,P___P_________,,IO032018,20.78,95.08,,TS,32,998,-1,,,,,,,,,,,,,1000,140,30,,,,,,,,,,,,,,,,,,,,,,,,20.54,94.42,DD,27,995,-999.9,3,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,44,2018,5,29,21,0
2018148N17090,2018,26,NI,BB,NOT_NAMED,30-05-2018 00:00,TS,21.3,95.37,25,996,newdelhi,main,0,0,O___O_________,jtwc_io,IO032018,21.3,95.7,,TD,30,1000,-1,,,,,,,,,,,,,1000,140,30,,,,,,,,,,,,,,,,,,,,,,,,21.3,95.2,DD,25,996,0,3,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,42,2018,5,30,0,0
2018161N22092,2018,31,NI,BB,NOT_NAMED,10-06-2018 06:00,NR,22.3,91.5,25,990,newdelhi,main,30,15,____O_________,,,,,,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.3,91.5,D,25,990,1.5,3,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,347,2018,6,10,6,0
2018161N22092,2018,31,NI,BB,NOT_NAMED,10-06-2018 09:00,NR,22.5,91.45,,,,main,15,10,____P_________,,,,,,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.5,91.45,D,25,989,-999.9,3,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,348,2018,6,10,9,0
2018161N22092,2018,31,NI,BB,NOT_NAMED,10-06-2018 12:00,NR,22.7,91.4,25,988,newdelhi,main,10,0,____O_________,,,,,,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.7,91.4,D,25,988,1.5,4,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,346,2018,6,10,12,0
2018161N22092,2018,31,NI,BB,NOT_NAMED,10-06-2018 15:00,NR,22.85,91.35,,,,main,0,0,____P_________,,,,,,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.85,91.35,D,22,989,-999.9,3,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,344,2018,6,10,15,0
2018202N21088,2018,45,NI,BB,NOT_NAMED,21-07-2018 03:00,NR,21,88,25,989,newdelhi,main,70,33,____O_________,,,,,,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,88,D,25,989,1.5,4,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,325,2018,7,21,3,0
2018202N21088,2018,45,NI,BB,NOT_NAMED,21-07-2018 06:00,NR,21.4,87.7,25,989,newdelhi,main,33,22,____O_________,,,,,,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4,87.7,D,25,989,1.5,4,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,323,2018,7,21,6,0
2018202N21088,2018,45,NI,BB,NOT_NAMED,21-07-2018 09:00,NR,21.5,87.6,30,988,newdelhi,main,22,0,____O_________,,,,,,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5,87.6,DD,30,988,2,5,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,317,2018,7,21,9,0
2018202N21088,2018,45,NI,BB,NOT_NAMED,21-07-2018 12:00,NR,21.7,87.4,30,988,newdelhi,main,0,0,____O_________,,,,,,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.7,87.4,DD,30,988,0,5,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,314,2018,7,21,12,0
2018202N21088,2018,45,NI,BB,NOT_NAMED,21-07-2018 15:00,NR,21.87,87.19,,,,main,0,0,____P_________,,,,,,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.87,87.19,DD,27,989,-999.9,4,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,309,2018,7,21,15,0
2018202N21088,2018,45,NI,BB,NOT_NAMED,21-07-2018 18:00,NR,22,87,25,990,newdelhi,main,0,0,____O_________,,,,,,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,87,D,25,990,0,3,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,314,2018,7,21,18,0
2018202N21088,2018,45,NI,BB,NOT_NAMED,21-07-2018 21:00,NR,22.05,86.99,,,,main,0,0,____P_________,,,,,,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.05,86.99,D,25,991,-999.9,3,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,317,2018,7,21,21,0
2018202N21088,2018,45,NI,BB,NOT_NAMED,22-07-2018 00:00,NR,22.2,86.8,25,992,newdelhi,main,0,0,____O_________,,,,,,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.2,86.8,D,25,992,0,3,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,307,2018,7,22,0,0
2018202N21088,2018,45,NI,BB,NOT_NAMED,22-07-2018 03:00,NR,22.6,86.2,25,992,newdelhi,main,0,0,____O_________,,,,,,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.6,86.2,D,25,992,0,3,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,308,2018,7,22,3,0
2018202N21088,2018,45,NI,BB,NOT_NAMED,22-07-2018 06:00,NR,22.7,86.1,25,992,newdelhi,main,0,0,____O_________,,,,,,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.7,86.1,D,25,992,0,3,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,294,2018,7,22,6,0
2018202N21088,2018,45,NI,BB,NOT_NAMED,22-07-2018 09:00,NR,22.83,85.65,,,,main,0,0,____P_________,,,,,,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.83,85.65,D,25,992,-999.9,3,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,288,2018,7,22,9,0
2018202N21088,2018,45,NI,BB,NOT_NAMED,22-07-2018 12:00,NR,23,85.1,25,992,newdelhi,main,0,0,____O_________,,,,,,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,85.1,D,25,992,0,3,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,297,2018,7,22,12,0
2018202N21088,2018,45,NI,BB,NOT_NAMED,22-07-2018 15:00,NR,23.24,84.76,,,,main,0,0,____P_________,,,,,,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.24,84.76,D,22,992,-999.9,3,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,312,2018,7,22,15,0
2018202N21088,2018,45,NI,BB,NOT_NAMED,22-07-2018 18:00,NR,23.5,84.5,20,993,newdelhi,main,0,0,____O_________,,,,,,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.5,84.5,D,20,993,0,3,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,315,2018,7,22,18,0
2018202N21088,2018,45,NI,BB,NOT_NAMED,22-07-2018 21:00,NR,23.72,84.25,,,,main,0,0,____P_________,,,,,,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.72,84.25,D,20,993,-999.9,3,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,311,2018,7,22,21,0
2018219N21088,2018,58,NI,BB,NOT_NAMED,07-08-2018 09:00,NR,21.5,87.5,25,992,newdelhi,main,15,0,____O_________,,,,,,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5,87.5,D,25,992,1.5,4,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,270,2018,8,7,9,0
2018219N21088,2018,58,NI,BB,NOT_NAMED,07-08-2018 12:00,NR,21.5,87,25,994,newdelhi,main,0,0,____O_________,,,,,,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5,87,D,25,994,1.5,3,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,273,2018,8,7,12,0
2018219N21088,2018,58,NI,BB,NOT_NAMED,07-08-2018 15:00,NR,21.54,86.53,,,,main,0,0,____P_________,,,,,,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.54,86.53,D,25,994,-999.9,3,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,276,2018,8,7,15,0
2018219N21088,2018,58,NI,BB,NOT_NAMED,07-08-2018 18:00,NR,21.6,86,25,995,newdelhi,main,0,0,____O_________,,,,,,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.6,86,D,25,995,0,3,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,276,2018,8,7,18,0
2018219N21088,2018,58,NI,BB,NOT_NAMED,07-08-2018 21:00,NR,21.65,85.3,,,,main,0,0,____P_________,,,,,,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.65,85.3,D,22,995,-999.9,3,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,274,2018,8,7,21,0
2018227N20086,2018,64,NI,BB,NOT_NAMED,15-08-2018 03:00,NR,20,86,25,993,newdelhi,main,0,0,____O_________,,,,,,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,86,D,25,993,0,4,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,-999.9,-999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,285,2018,8,15,3,0
